wavelength,kabs,ksca,gsca,kext,Av
0.22044015,12564.84,23163.563,0.4742221,35728.403,2.97150806849572
0.2208773,12426.7,23131.827,0.47458456,35558.527,2.95737959192642
0.22131531,12288.537,23100.761,0.47502527,35389.298,2.94330492592684
0.22175419,12150.109,23070.494,0.47541656,35220.603,2.92927467236037
0.22219394,12013.154,23043.157,0.47572495,35056.311,2.91561061344374
0.22263457,11877.627,23018.36,0.47604531,34895.987,2.90227657050951
0.22307606,11743.858,22996.565,0.47635442,34740.423,2.8893384136832
0.22351844,11610.96,22978.235,0.47658811,34589.195,2.87676087916025
0.22396169,11479,22962.125,0.47678644,34441.125,2.86444599344587
0.22440581,11347.073,22946.22,0.47703089,34293.293,2.85215090203689
0.22485082,11214.638,22930.944,0.47728497,34145.582,2.83986587411931
0.22529672,11083.321,22915.96,0.47753651,33999.281,2.8276981149858
0.22574349,10958.302,22897.684,0.47783578,33855.986,2.81578036291961
0.22619115,10836.982,22879.69,0.47809728,33716.672,2.80419370803737
0.2266397,10717.667,22861.989,0.47839452,33579.656,2.79279817632237
0.22708914,10601.636,22845.096,0.47870807,33446.732,2.78174297358922
0.22753947,10488.044,22831.622,0.47892603,33319.666,2.77117497691073
0.2279907,10376.642,22817.686,0.47926412,33194.328,2.76075069686975
0.22844282,10266.633,22806.256,0.47953985,33072.889,2.75065069412599
0.22889583,10156.432,22796.246,0.47980089,32952.678,2.74065282334453
0.22934975,10045.329,22788.147,0.47997677,32833.476,2.73073887043763
0.22980456,9933.4339,22778.776,0.4802474,32712.2099,2.72065324767456
0.23026028,9816.6808,22767.294,0.48056349,32583.9748,2.70998801770852
0.23071689,9699.6292,22754.588,0.48085245,32454.2172,2.69919616240649
0.23117442,9584.446,22741.334,0.48111111,32325.78,2.68851412391473
0.23163285,9471.2833,22727.21,0.481416,32198.4933,2.67792777176061
0.23209219,9361.4666,22713.744,0.48166016,32075.2106,2.66767442968552
0.23255245,9254.6171,22699.612,0.48198476,31954.2291,2.65761247691957
0.23301361,9150.8978,22687.039,0.48224813,31837.9368,2.64794052187154
0.23347569,9050.2749,22674.151,0.48257239,31724.4259,2.63849989405472
0.23393869,8951.0958,22663.561,0.48280104,31614.6568,2.62937046931325
0.2344026,8846.1673,22651.208,0.48299303,31497.3753,2.6196162431438
0.23486743,8742.5781,22638.228,0.48321187,31380.8061,2.60992125850264
0.23533319,8641.463,22625.929,0.48333638,31267.392,2.60048868147895
0.23579987,8543.3669,22612.522,0.48344287,31155.8889,2.59121504108387
0.23626747,8447.1565,22598.104,0.48355809,31045.2605,2.5820141489196
0.236736,8353.8806,22584.623,0.48353769,30938.5036,2.57313524689541
0.23720547,8263.714,22569.409,0.48355809,30833.123,2.56437081084819
0.23767586,8177.0976,22555.032,0.4834402,30732.1296,2.55597125537506
0.23814718,8093.3245,22538.668,0.48337256,30631.9925,2.54764291781668
0.23861944,8012.7629,22521.201,0.48328516,30533.9639,2.53948994283363
0.23909264,7936.0062,22502.034,0.48318175,30438.0402,2.53151203101625
0.23956677,7862.1792,22481.708,0.48307947,30343.8872,2.52368138716762
0.24004185,7791.5308,22460.442,0.48296951,30251.9728,2.51603692622682
0.24051786,7727.0115,22437.385,0.48281119,30164.3965,2.508753262245
0.24099482,7664.7504,22414.701,0.48253737,30079.4514,2.50168843345796
0.24147273,7604.0357,22388.936,0.48232813,29992.9717,2.4944959729858
0.24195159,7544.8314,22360.134,0.48216873,29904.9654,2.4871765461833
0.24243139,7486.8612,22329.341,0.48199121,29816.2022,2.47979416849949
0.24291214,7430.7515,22296.251,0.48180087,29727.0025,2.47237548739423
0.24339385,7374.8037,22260.178,0.48168699,29634.9817,2.46472217723453
0.24387652,7319.9422,22222.944,0.48150378,29542.8862,2.45706265432437
0.24436014,7264.7145,22180.623,0.48150809,29445.3375,2.44894959231258
0.24484472,7209.0301,22137.063,0.48148085,29346.0931,2.44069550003331
0.24533026,7152.5101,22091.744,0.48146649,29244.2541,2.43222561655747
0.24581676,7095.7724,22044.033,0.48151142,29139.8054,2.42353868602789
0.24630423,7039.3757,21996.519,0.48147966,29035.8947,2.41489650060883
0.24679267,6984.2106,21949.057,0.48138124,28933.2676,2.40636107136794
0.24728207,6929.3464,21897.416,0.4815406,28826.7624,2.39750310306926
0.24777245,6875.2898,21848.821,0.4815899,28724.1108,2.38896563617929
0.24826379,6822.5979,21799.675,0.48165931,28622.2729,2.38049584418974
0.24875612,6769.6947,21750.166,0.48179492,28519.8607,2.37197828804226
0.24924941,6718.2139,21700.608,0.48196307,28418.8219,2.36357495668062
0.24974369,6666.9363,21651.179,0.48220587,28318.1153,2.35519925417719
0.25023894,6617.9462,21603.777,0.48240755,28221.7232,2.34718238583607
0.25073518,6571.2696,21558.69,0.4825731,28129.9596,2.33955046683331
0.25123241,6525.1047,21514.322,0.48278289,28039.4267,2.33202090435008
0.25173061,6480.3927,21471.482,0.4829786,27951.8747,2.32473926138348
0.25222981,6437.8202,21431.706,0.48311582,27869.5262,2.3178903901317
0.25273,6396.9845,21393.186,0.48331173,27790.1705,2.31129042811182
0.25323117,6357.1868,21355.612,0.48349208,27712.7988,2.30485547408314
0.25373335,6318.5253,21317.948,0.48366254,27636.4733,2.29850753182885
0.25423651,6279.8699,21279.664,0.48387916,27559.5339,2.29210853191035
0.25474068,6241.9014,21242.184,0.48398148,27484.0854,2.28583352917636
0.25524585,6203.2521,21201.611,0.48425647,27404.8631,2.27924466194782
0.25575201,6164.9858,21161.539,0.48446563,27326.5248,2.27272931642504
0.25625918,6127.3042,21120.966,0.48467606,27248.2702,2.26622093217688
0.25676736,6090.0854,21079.915,0.48491735,27170.0004,2.2597112837546
0.25727654,6053.5658,21039.796,0.48514317,27093.3618,2.2533373011767
0.25778674,6017.9729,21000.459,0.48535495,27018.4319,2.24710543006784
0.25829794,5983.3175,20960.947,0.48566326,26944.2645,2.24093697558866
0.25881016,5955.4218,20922.774,0.48597359,26878.1958,2.23544208472759
0.2593234,5927.9055,20887.022,0.48622272,26814.9275,2.23018010131541
0.25983765,5901.3014,20852.511,0.48651903,26753.8124,2.22509719814851
0.26035293,5875.3297,20820.628,0.48675462,26695.9577,2.22028546033167
0.26086922,5849.3286,20791.275,0.48698712,26640.6036,2.21568169579245
0.26138654,5824.4298,20763.556,0.48721718,26587.9858,2.21130550754674
0.26190488,5799.5233,20738.72,0.48740137,26538.2433,2.20716845613425
0.26242426,5774.854,20715.431,0.48757265,26490.285,2.20317979547675
0.26294466,5750.073,20694.159,0.48769413,26444.232,2.19934959738258
0.26346609,5724.4604,20673.104,0.48785423,26397.5644,2.19546828340565
0.26398856,5697.9551,20652.189,0.48802792,26350.1441,2.19152436785867
0.26451207,5671.3535,20631.287,0.48822324,26302.6405,2.1875735243048
0.26503661,5644.6106,20610.71,0.48842324,26255.3206,2.1836379589606
0.26556219,5618.2186,20590.964,0.48860814,26209.1826,2.17980069147164
0.26608882,5592.664,20572.238,0.48875547,26164.902,2.17611790273413
0.26661649,5568.2056,20555.484,0.48880837,26123.6896,2.17269029419752
0.2671452,5545.6271,20538.804,0.48890918,26084.4311,2.16942519025467
0.26767497,5523.1769,20522.707,0.48903551,26045.8839,2.16621924467076
0.26820578,5502.3685,20506.49,0.48920948,26008.8585,2.1631398662043
0.26873765,5481.4219,20491.293,0.48932708,25972.7149,2.16013382647103
0.26927057,5460.3451,20476.878,0.4893998,25937.2231,2.15718199652034
0.26980455,5438.1223,20462.508,0.48943626,25900.6303,2.15413859711487
0.27033959,5413.8128,20448.669,0.48939355,25862.4818,2.15096581115097
0.27087569,5387.5983,20433.88,0.48933876,25821.4783,2.14755557669166
0.27141285,5360.133,20417.399,0.48931729,25777.532,2.14390059146798
0.27195108,5332.5478,20400.929,0.48920801,25733.4768,2.14023654910205
0.27249037,5303.9664,20382.865,0.48918387,25686.8314,2.1363570814847
0.27303073,5276.5814,20364.658,0.48908441,25641.2394,2.13256522446106
0.27357217,5249.6564,20344.785,0.48905227,25594.4414,2.12867306520084
0.27411468,5225.4319,20323.651,0.48906438,25549.0829,2.12490062822052
0.27465826,5207.6045,20303.02,0.48896927,25510.6245,2.12170206807493
0.27520293,5190.3289,20281.426,0.4889192,25471.7549,2.11846930869245
0.27574867,5173.2368,20260.09,0.48878848,25433.3268,2.11527326857818
0.2762955,5156.7479,20238.301,0.48861482,25395.0489,2.11208972050033
0.27684341,5140.0165,20216.37,0.48837261,25356.3865,2.10887419380726
0.2773924,5122.7553,20193.457,0.48810296,25316.2123,2.10553293169024
0.27794249,5105.4778,20168.658,0.48786596,25274.1358,2.10203345651795
0.27849366,5087.5923,20141.081,0.48772386,25228.6733,2.09825236992519
0.27904593,5069.6831,20113.879,0.48746426,25183.5621,2.09450050072523
0.2795993,5051.8298,20085.972,0.4871633,25137.8018,2.09069464629992
0.28015376,5034.3964,20056.885,0.4868428,25091.2814,2.08682557485137
0.28070932,5016.723,20025.322,0.48659887,25042.045,2.08273061544712
0.28126598,4999.6983,19993.633,0.48629901,24993.3313,2.07867912866233
0.28182375,4983.6789,19961.312,0.48595381,24944.9909,2.07465868899604
0.28238262,4967.4282,19927.517,0.48564391,24894.9452,2.07049642063651
0.2829426,4952.0984,19893.415,0.4852782,24845.5134,2.06638520994119
0.28350369,4936.8778,19858.135,0.48490573,24795.0128,2.06218510784416
0.2840659,4922.0488,19820.771,0.48455913,24742.8198,2.0578442499385
0.28462922,4906.3302,19781.58,0.48423953,24687.9102,2.05327745417554
0.28519365,4891.5112,19739.851,0.48391999,24631.3622,2.04857439374887
0.28575921,4878.2179,19695.271,0.4836585,24573.4889,2.04376110898211
0.28632588,4864.3097,19648.288,0.48337086,24512.5977,2.03869682743277
0.28689369,4849.5485,19599.485,0.4830483,24449.0335,2.0334102342098
0.28746261,4833.9966,19545.791,0.48290084,24379.7876,2.02765109768863
0.28803267,4817.6992,19490.064,0.48277935,24307.7632,2.02166087512737
0.28860385,4800.9929,19433.066,0.48263329,24234.0589,2.01553093637436
0.28917617,4783.8897,19374.69,0.48252344,24158.5797,2.00925338034132
0.28974962,4766.3061,19316.088,0.48240038,24082.3941,2.00291707347915
0.29032421,4747.7899,19256.706,0.48231284,24004.4959,1.99643833078748
0.29089994,4728.7816,19197.934,0.48218534,23926.7156,1.98996939376222
0.29147681,4709.2792,19138.135,0.48216714,23847.4142,1.98337394783806
0.29205483,4690.1312,19079.501,0.48209209,23769.6322,1.97690486942491
0.29263399,4671.4221,19020.78,0.48206519,23692.2021,1.97046505830616
0.2932143,4651.2957,18962.101,0.48207677,23613.3967,1.96391086437981
0.29379576,4630.3515,18902.842,0.48221328,23533.1935,1.95724041633546
0.29437838,4609.1178,18845.574,0.48229081,23454.6918,1.95071148094082
0.29496215,4587.7827,18789.981,0.48233606,23377.7637,1.94431342083597
0.29554707,4566.4262,18734.109,0.48255429,23300.5352,1.93789037665827
0.29613316,4545.9297,18681.765,0.48266184,23227.6947,1.93183227959014
0.29672041,4526.2532,18629.83,0.48287605,23156.0832,1.92587639765366
0.29730882,4507.1177,18581.585,0.4829859,23088.7027,1.92027240523873
0.2978984,4488.9701,18534.908,0.48309424,23023.8781,1.91488098536651
0.29848915,4471.4837,18489.921,0.48323369,22961.4047,1.90968511327096
0.29908107,4454.0202,18446.808,0.48335792,22900.8282,1.90464700511619
0.29967417,4437.9553,18407.107,0.48341275,22845.0623,1.90000899143847
0.30026844,4422.3932,18369.05,0.48349717,22791.4432,1.89554952572221
0.30086389,4407.6195,18332.501,0.48353965,22740.1205,1.89128105010221
0.30146052,4392.5799,18294.739,0.48377331,22687.3189,1.8868895753299
0.30205833,4378.0262,18259.061,0.4839162,22637.0872,1.88271183747119
0.30265733,4362.953,18224.839,0.48402172,22587.792,1.87861198770913
0.30325752,4348.1059,18191.882,0.48407888,22539.9879,1.87463615176547
0.3038589,4332.9136,18159.34,0.48421612,22492.2536,1.87066612104246
0.30446147,4318.065,18128.292,0.48432278,22446.357,1.86684893063469
0.30506523,4302.9716,18098.222,0.48447815,22401.1936,1.86309271999464
0.30567019,4289.1872,18070.244,0.48457562,22359.4312,1.85961936831531
0.30627635,4275.9426,18044.73,0.48460645,22320.6726,1.85639584073073
0.30688372,4263.3614,18020.855,0.48463748,22284.2164,1.85336380225852
0.30749228,4251.354,17998.285,0.4846535,22249.639,1.85048802236184
0.30810206,4239.9546,17975.795,0.48476673,22215.7496,1.84766946297825
0.30871304,4229.2756,17955.523,0.48483815,22184.7986,1.84509528841388
0.30932524,4218.5511,17937.27,0.48482718,22155.8211,1.84268524856254
0.30993865,4208.4261,17919.771,0.48484026,22128.1971,1.84038777842697
0.31055328,4200.3799,17903.727,0.48479564,22104.1069,1.83838421214186
0.31116912,4191.8408,17888.833,0.48472991,22080.6738,1.8364352964369
0.31178619,4183.207,17875.393,0.48459288,22058.6,1.83459943282994
0.31240448,4174.557,17859.733,0.48463399,22034.29,1.83257758592161
0.31302399,4165.7924,17844.553,0.48464282,22010.3454,1.83058612909392
0.31364474,4156.5544,17830.788,0.48453262,21987.3424,1.82867298452657
0.31426671,4146.9443,17815.756,0.48449988,21962.7003,1.82662351707697
0.31488992,4137.4655,17801.445,0.48436193,21938.9105,1.82464493486472
0.31551437,4127.7817,17785.939,0.48429602,21913.7207,1.8225499155619
0.31614005,4118.4753,17770.522,0.48420325,21888.9973,1.82049368644411
0.31676697,4109.9533,17754.803,0.48413201,21864.7563,1.81847757822096
0.31739514,4102.1482,17739.688,0.48397767,21841.8362,1.81657132839276
0.31802455,4094.3558,17723.951,0.48387019,21818.3068,1.81461440347935
0.31865521,4087.3489,17708.033,0.48375339,21795.3819,1.81270775443827
0.31928713,4080.9188,17692.449,0.48357414,21773.3678,1.81087685604153
0.31992029,4074.4135,17677.243,0.48333846,21751.6565,1.8090711413241
0.32055471,4067.9201,17660.717,0.48309999,21728.6371,1.8071566327794
0.32119039,4060.2197,17642.857,0.48288087,21703.0767,1.80503079091532
0.32182733,4052.0269,17623.739,0.48260236,21675.7659,1.8027593694203
0.32246553,4041.5546,17602.657,0.48236512,21644.2116,1.80013501878683
0.323105,4029.6251,17579.58,0.48211398,21609.2051,1.7972235509219
0.32374573,4016.0889,17554.401,0.48188938,21570.4899,1.79400363288713
0.32438774,4001.6877,17526.912,0.48169024,21528.5997,1.79051965216482
0.32503102,3986.0721,17498.164,0.48148124,21484.2361,1.78682996037122
0.32567558,3971.1465,17468.27,0.4812343,21439.4165,1.78310234335383
0.32632141,3956.6977,17437.882,0.48093036,21394.5797,1.77937329582362
0.32696852,3944.6084,17406.708,0.48058038,21351.3164,1.77577511526627
0.32761692,3933.1046,17374.081,0.48024255,21307.1856,1.77210478529745
0.3282666,3921.9951,17340.844,0.47984573,21262.8391,1.76841651569974
0.32891757,3911.6751,17304.877,0.47954519,21216.5521,1.76456685597757
0.32956984,3901.2746,17268.645,0.47915996,21169.9196,1.76068846124484
0.33022339,3890.942,17229.714,0.47886636,21120.656,1.75659123963426
0.33087824,3880.5605,17189.458,0.47857666,21070.0185,1.75237975165316
0.3315344,3870.0904,17147.886,0.47828092,21017.9764,1.74805144400248
0.33219185,3858.4211,17104.782,0.47805043,20963.2031,1.74349598422198
0.3328506,3846.6907,17061.099,0.47778418,20907.7897,1.73888728774028
0.33351066,3834.8075,17017.499,0.47748402,20852.3065,1.73427278603792
0.33417204,3823.165,16973.978,0.47713327,20797.143,1.72968487357689
0.33483472,3811.8027,16930.393,0.4767643,20742.1957,1.72511494232942
0.33549871,3800.5561,16886.54,0.47642859,20687.0961,1.72053234438988
0.33616403,3789.7194,16843.842,0.47598882,20633.5614,1.71607989816678
0.33683066,3779.4326,16799.5,0.47568579,20578.9326,1.71153645635741
0.33749861,3769.5684,16755.072,0.47538927,20524.6404,1.70702100935139
0.33816789,3760.1133,16711.579,0.47502298,20471.6923,1.70261735026924
0.3388385,3750.7388,16665.798,0.47485886,20416.5368,1.69803010316301
0.33951044,3741.3859,16620.968,0.47458235,20362.3539,1.69352374656699
0.34018371,3731.8839,16576.206,0.4743072,20308.0899,1.68901064493664
0.34085831,3722.6293,16530.754,0.47405536,20253.3833,1.68446073255181
0.34153425,3713.4888,16485.268,0.47380193,20198.7568,1.67991748203195
0.34221153,3704.2579,16440.089,0.47350579,20144.3469,1.67539224599338
0.34289016,3694.7849,16394.317,0.47326401,20089.1019,1.67079755523029
0.34357013,3685.4827,16347.398,0.47314243,20032.8807,1.66612167454734
0.34425145,3676.8473,16302.149,0.47290153,19978.9963,1.66164014400241
0.34493412,3668.8536,16256.023,0.47275413,19924.8766,1.65713904370933
0.34561814,3660.7445,16210.888,0.4725483,19871.6325,1.65271076649946
0.34630352,3652.3278,16165.986,0.47232933,19818.3138,1.64827628485606
0.34699026,3643.4586,16120.868,0.47213393,19764.3266,1.64378620450191
0.34767836,3634.0097,16075.769,0.47195461,19709.7787,1.63924949109298
0.34836783,3624.2581,16031.919,0.47168498,19656.1771,1.63479148084035
0.34905866,3613.5935,15987.897,0.47151652,19601.4905,1.63024323184252
0.34975087,3602.8476,15946.272,0.47120408,19549.1196,1.62588757810943
0.35044444,3592.5553,15903.753,0.47097054,19496.3083,1.62149529659442
0.3511394,3581.5725,15859.742,0.47093437,19441.3145,1.61692149797215
0.35183572,3570.5822,15817.963,0.47077671,19388.5452,1.61253270956986
0.35253344,3560.3328,15776.641,0.47063032,19336.9738,1.60824354973241
0.35323253,3550.3562,15736.307,0.47047518,19286.6632,1.60405924981196
0.35393301,3540.679,15697.483,0.47028796,19238.162,1.60002543651413
0.35463488,3531.5476,15659.868,0.47005577,19191.4156,1.59613756879238
0.35533814,3522.3889,15622.184,0.4699223,19144.5729,1.5922416918622
0.3560428,3512.8582,15585.688,0.46976032,19098.5462,1.58841368112194
0.35674885,3503.2059,15550.625,0.46952312,19053.8309,1.5846947386678
0.3574563,3493.3464,15515.94,0.46929763,19009.2864,1.58099000153872
0.35816516,3483.5429,15480.446,0.46918808,18963.9889,1.57722263788877
0.35887542,3473.2574,15446.459,0.4690025,18919.7164,1.573540522823
0.35958709,3463.1943,15412.36,0.46885204,18875.5543,1.5698675896535
0.36030017,3452.9438,15378.796,0.46870696,18831.7398,1.56622356615021
0.36101467,3442.6813,15345.365,0.46862463,18788.0463,1.56258960613832
0.36173058,3432.5,15312.987,0.46851043,18745.487,1.55904997680365
0.36244792,3422.6248,15281.71,0.46837947,18704.3348,1.55562737506194
0.36316667,3412.5897,15251.657,0.46821453,18664.2467,1.552293273826
0.36388685,3402.7456,15222.63,0.46806678,18625.3756,1.54906038968949
0.36460846,3393.8635,15194.638,0.46793219,18588.5015,1.54599359474575
0.3653315,3384.5871,15167.434,0.46782951,18552.0211,1.54295954357525
