wavelength,Acoff,Scoff,Av
17.884208,791.72046,250.30532,0.368001846236654
17.919674,793.71591,249.89672,0.368929357045296
17.95521,794.83662,249.69413,0.369450277458413
17.990816,790.26345,249.68065,0.367324609260885
18.026493,798.5674,248.75908,0.371184391956228
18.06224,797.93213,248.93455,0.370889110294745
18.098059,796.44628,248.88717,0.370198468116279
18.133948,796.42222,248.74131,0.370187284719022
18.169909,793.57015,248.88023,0.368861605923761
18.205941,788.83303,248.95847,0.366659731658892
18.242044,792.19422,247.80845,0.368222055974158
18.278219,804.8657,246.08218,0.374111922751822
18.314466,801.10588,246.85884,0.37236431008874
18.350785,800.62772,246.87757,0.37214205517468
18.387175,799.39869,246.87748,0.371570786233266
18.423638,797.1228,246.92472,0.370512923307971
18.460173,799.69881,246.81678,0.371710285866877
18.496781,784.71452,247.65152,0.364745395273365
18.533461,793.30264,246.40585,0.368737263837304
18.570214,790.30965,246.59435,0.367346083614719
18.60704,789.46397,246.30426,0.366953000680718
18.643939,791.8409,245.9907,0.368057828296737
18.680911,790.7075,246.20905,0.367531009408509
18.717956,787.12287,245.8911,0.365864827309243
18.755075,785.63494,244.4558,0.365173218320041
18.792267,790.38415,243.71873,0.36738071217231
18.829533,787.37158,244.19742,0.365980430914052
18.866873,787.66052,243.95181,0.366114733939961
18.904287,787.98275,243.75032,0.366264510585764
18.941776,785.22962,243.70106,0.364984820374235
18.979338,791.88297,243.56328,0.368077382973487
19.016975,776.42186,244.53827,0.360890860315138
19.054687,779.66868,243.74864,0.362400023984343
19.092474,777.25985,244.0713,0.361280368838296
19.130335,771.40147,244.29185,0.35855731851324
19.168272,772.14547,244.16333,0.358903139276291
19.206283,771.17911,244.73493,0.358453962727122
19.244371,770.4852,242.9943,0.358131424439906
19.282533,769.6752,241.17541,0.35775492602852
19.320772,767.3074,240.249,0.356654342153854
19.359086,763.48517,240.99264,0.354877720520581
19.397476,760.81117,240.82802,0.353634810950154
19.435942,758.16811,240.58128,0.352406282689416
19.474485,758.85319,240.35571,0.352724716679135
19.513104,756.17593,240.44558,0.351480291818806
19.5518,751.76988,240.48687,0.349432303145365
19.590572,749.76657,240.01561,0.348501138907694
19.629421,748.11694,239.62066,0.347734369680072
19.668347,747.57902,239.47298,0.347484337549883
19.707351,747.0386,239.32012,0.347233143387561
19.746432,746.4939,239.17452,0.346979959826225
19.78559,745.94548,239.02529,0.346725047161074
19.824826,745.39712,238.87256,0.346470162384694
19.86414,744.84005,238.72258,0.34621122908836
19.903531,744.2696,238.57886,0.345946076596045
19.943001,743.70488,238.42762,0.345683587481381
19.982549,743.13039,238.28623,0.345416557145138
20.022176,741.45028,238.09847,0.344635620421739
20.061881,738.8978,237.89105,0.343449194909277
20.101665,736.34439,237.68364,0.342262337120861
20.141528,733.80141,237.47464,0.341080327330508
20.18147,731.27113,237.26153,0.339904220663395
20.221491,728.74654,237.05179,0.338730758781419
20.261591,726.23633,236.83566,0.337563980908277
20.301771,723.72163,236.62615,0.336395116025422
20.34203,721.40312,236.41168,0.335317442776309
20.38237,719.33014,236.20048,0.33435389502713
20.422789,717.26663,235.98723,0.333394749055675
20.463289,715.20892,235.77282,0.33243829899877
20.503869,713.1525,235.55771,0.331482448550446
20.544529,711.10266,235.34269,0.330529656570699
20.58527,709.05223,235.12771,0.329576590351368
20.626092,707.01439,234.91054,0.328629376125864
20.666994,704.9683,234.69137,0.327678327194318
20.707978,702.89323,234.47222,0.326713807986275
20.749043,700.81869,234.25528,0.325749535129045
20.79019,698.74874,234.03424,0.324787395762812
20.831418,696.68298,233.81612,0.323827203962437
20.872728,694.6214,233.59656,0.322868955079789
20.91412,692.56417,233.37144,0.321912728133054
20.955594,690.51173,233.15165,0.320958727639887
20.99715,688.46699,232.92439,0.320008306205693
21.038788,686.38682,232.70077,0.319041416452097
21.08051,684.27333,232.47643,0.318059039134221
21.122313,682.17664,232.24827,0.317084470672284
21.1642,680.06947,232.02253,0.316105030971642
21.20617,677.98117,231.79351,0.315134362289547
21.248223,675.89062,231.56808,0.314162647778532
21.29036,673.81052,231.33539,0.313195790561836
21.33258,671.737,231.10343,0.312231991813716
21.374883,669.66268,230.87141,0.311267821215314
21.417271,667.76461,230.63904,0.310385573882352
21.459743,665.87933,230.40734,0.309509271505787
21.502298,663.99992,230.16831,0.308635697580672
21.544939,662.12081,229.9347,0.307762263099414
21.587664,660.24285,229.70059,0.306889363152937
21.630473,658.37365,229.46174,0.306020534967058
21.673368,656.51038,229.22098,0.3051544631214
21.716347,654.649,228.98278,0.304289269772035
21.759412,652.79816,228.73843,0.303428975550147
21.802562,650.96119,228.49344,0.302575128282537
21.845798,649.13176,228.23788,0.301724785703844
21.889119,647.30205,227.98642,0.300874312977552
21.932527,645.48433,227.73236,0.300029413357373
21.97602,643.66409,227.4774,0.299183342408804
22.0196,641.84773,227.22319,0.298339074934107
22.063266,640.0383,226.96666,0.297498028612485
22.107019,638.22779,226.71324,0.296656480292981
22.150858,636.36124,226.45249,0.295788883861163
22.194785,634.28965,226.19016,0.294825982201851
22.238798,632.21412,225.93278,0.293861249179896
22.282899,630.15425,225.67178,0.292903795127227
22.327087,628.10222,225.40477,0.291949985207331
22.371363,626.05788,225.14044,0.290999749698278
22.415727,624.01559,224.8747,0.290050467055576
22.460179,621.98703,224.60806,0.289107566293352
22.504718,619.949,224.34433,0.288160263753406
22.549347,617.94742,224.07565,0.287229903641971
22.594063,616.06773,223.80177,0.286356199569258
22.638868,614.18643,223.53485,0.28548174714785
22.683763,612.31423,223.26041,0.28461152452341
22.728746,610.44719,222.98749,0.283743700333294
22.773818,608.58661,222.71369,0.282878878834212
22.81898,606.72819,222.43837,0.282015061330894
22.864231,604.8782,222.15942,0.281155162199931
22.909573,603.02789,221.88429,0.280295114328856
22.955004,601.19233,221.60313,0.27944192244737
23.000525,599.54363,221.32692,0.278675585495701
23.046136,597.92553,221.0437,0.277923471817351
23.091838,596.31019,220.76473,0.277172641022477
23.13763,594.69112,220.48182,0.276420076475659
23.183513,593.08252,220.20113,0.275672378519418
23.229488,591.47957,219.91234,0.274927306755799
23.275553,589.87507,219.63202,0.274181514532258
23.32171,588.28122,219.34211,0.273440672565607
23.367958,586.68074,219.05866,0.272696748889736
23.414298,585.04439,218.76833,0.271936152376809
23.46073,583.34496,218.47959,0.271146235469079
23.507254,581.65679,218.18775,0.27036155235408
23.55387,579.97157,217.89591,0.269578240436998
23.600579,578.28563,217.60403,0.268794593854663
23.64738,576.60765,217.31411,0.268014647182641
23.694274,574.92849,217.01951,0.267234152031453
23.741261,573.26454,216.72188,0.266460726683767
23.788342,571.60139,216.42731,0.265687673186364
23.835515,569.93667,216.13181,0.264913889932781
23.882783,568.34277,215.83432,0.264173024725487
23.930144,566.76687,215.53585,0.263440526149558
23.977598,565.19549,215.2326,0.262710128527726
24.025147,563.62711,214.93182,0.261981125344455
24.072791,562.05858,214.63311,0.261252052439257
24.120528,560.49372,214.33257,0.26052468539723
24.168361,558.94174,214.02863,0.259803305144758
24.216288,557.38632,213.72565,0.259080325936069
24.26431,555.84171,213.4219,0.258362371354328
24.312428,554.30232,213.1163,0.257646843095682
24.360641,552.81072,212.8131,0.256953528243307
24.408949,551.32579,212.50571,0.256263313692666
24.457354,549.84435,212.20125,0.255574721338884
24.505854,548.37259,211.89395,0.254890628373525
24.55445,546.90266,211.58842,0.254207386015687
24.603143,545.4258,211.27998,0.253520922504774
24.651933,543.96055,210.97481,0.252839855471091
24.700819,542.50864,210.66266,0.252164989040875
24.749802,541.04278,210.35838,0.251483638471351
24.798882,539.58649,210.04707,0.250806736160836
24.84806,538.00308,209.73635,0.250070746840376
24.897335,536.42224,209.43121,0.24933595208895
24.946708,534.85273,209.11549,0.248606423667155
24.996179,533.27823,208.80662,0.24787457582922
25.045748,532.07193,208.48681,0.247313872083967
25.095415,530.89753,208.16582,0.246767995868743
25.14518,529.72698,207.84617,0.246223909183005
25.195045,528.55473,207.52868,0.245679032315416
25.245008,527.39327,207.20819,0.245139170778517
25.29507,526.23195,206.88765,0.244599374315418
25.345232,525.08001,206.56571,0.244063937796885
25.395493,523.92921,206.24136,0.243529031165005
25.445854,522.78295,205.92153,0.24299623478348
25.496314,521.63791,205.60108,0.242464005473636
25.546875,520.49852,205.27849,0.241934402356415
25.597536,519.36626,204.95769,0.24140811335484
25.648297,518.24499,204.63194,0.240886932646526
25.699159,517.11886,204.30783,0.240363492947743
25.750122,515.9941,203.98866,0.23984069004257
25.801186,514.87662,203.66466,0.239321270974971
25.852351,513.76309,203.34103,0.238803687918143
25.903618,512.65841,203.01684,0.238290218455069
25.954986,511.56061,202.69059,0.237779946904428
26.006457,510.45972,202.36612,0.237268239082069
26.058029,509.3624,202.04276,0.236758190641597
26.109704,508.27961,201.71529,0.236254895931888
26.161481,507.17994,201.3971,0.235743755181211
26.21336,506.1043,201.06954,0.235243783883404
26.265343,505.02269,200.74486,0.234741037652862
26.317429,503.95171,200.41289,0.234243232382954
26.369618,502.88244,200.09157,0.233746221943025
26.42191,501.81564,199.76253,0.233250359590844
26.474306,500.75361,199.43741,0.232756714395975
26.526806,499.70127,199.11164,0.232267573237656
26.57941,498.64547,198.78287,0.231776823826865
26.632119,497.59378,198.45652,0.231287984796901
26.684932,496.55235,198.12749,0.230803914746815
26.73785,495.50821,197.80008,0.230318585053896
26.790872,494.47055,197.47384,0.229836267348268
26.844,493.43282,197.14808,0.229353917105741
26.897233,492.40781,196.81767,0.22887747928271
26.950572,491.37994,196.4896,0.228399712094918
27.004017,490.35812,196.15867,0.227924757024891
27.057567,489.34049,195.82586,0.22745174952072
27.111224,488.33212,195.49478,0.226983046183573
27.164987,487.31395,195.17003,0.226509787680461
27.218857,486.31478,194.83625,0.226045360621566
27.272833,485.30821,194.50539,0.225577493947556
27.326917,484.31271,194.17194,0.225114772751834
27.381108,483.31311,193.84328,0.224650145823412
27.435406,482.32287,193.50911,0.2241898695433
27.489812,481.3315,193.18082,0.223729068024664
27.544326,480.34797,192.84639,0.223271910638799
27.598948,479.41665,192.51431,0.222839021132019
27.653678,478.49298,192.18234,0.222409687443569
27.708517,477.56802,191.85274,0.221979754146537
27.763465,476.64911,191.51835,0.22155263296727
27.818521,475.73165,191.18726,0.22112618576664
27.873687,474.82121,190.85147,0.220703001552243
27.928962,473.90706,190.51985,0.220278092882158
27.984347,472.99633,190.18901,0.219854773872033
28.039841,472.0886,189.8559,0.219432849300468
28.095446,471.18632,189.52215,0.219013457958956
28.151161,470.28776,189.18779,0.218595795721258
28.206986,469.3852,188.85236,0.218176274232147
28.262922,468.49048,188.5166,0.217760396875807
28.318969,467.60198,188.17868,0.217347410655416
28.375127,466.71092,187.84441,0.216933234514121
28.431397,465.82272,187.50669,0.216520387737586
28.487778,464.93575,187.16999,0.216108112680862
28.544271,464.05261,186.83264,0.215697617857366
28.600876,463.17316,186.49593,0.2152888381933
28.657593,462.29624,186.15643,0.214881234505754
28.714423,461.42229,185.81509,0.214475011312383
28.771365,460.54734,185.47855,0.214068323306158
28.82842,459.68002,185.13831,0.213665181822006
28.885589,458.81193,184.80006,0.213261682431957
28.942871,457.9446,184.45764,0.212858536299676
29.000266,457.08253,184.11764,0.212457835083005
29.057775,456.22666,183.77267,0.212060015706026
29.115398,455.36588,183.43217,0.211659914097937
29.173136,454.512,183.09199,0.211263019698536
29.230988,453.65692,182.74986,0.210865567523712
29.288955,452.80546,182.4075,0.210469797971417
29.347036,451.95822,182.06213,0.210075989929365
29.405233,451.11528,181.71786,0.209684180582582
29.463545,450.26926,181.37371,0.209290939612211
29.521973,449.42565,181.03053,0.208898818840817
29.580517,448.58826,180.68492,0.208509589205372
29.639177,447.74765,180.3385,0.208118862872539
29.697953,446.91599,179.99469,0.207732296614745
29.756846,446.08519,179.64592,0.207346130096005
29.815855,445.24992,179.29988,0.206957885863809
29.874982,444.42134,178.95581,0.206572751229604
29.934226,443.59777,178.6079,0.206189945307796
29.993587,442.76873,178.26176,0.205804596859678
30.053066,441.97219,177.91191,0.205434354829301
30.112663,441.17387,177.56135,0.205063285432045
30.172378,440.37566,177.21238,0.204692267164202
30.232212,439.5783,176.86312,0.204321643987286
30.292164,438.78772,176.50894,0.203954172241516
30.352235,437.99414,176.16036,0.203585306057185
30.412425,437.19876,175.81289,0.203215603209719
30.472735,436.41069,175.4579,0.202849298144211
30.533164,435.62378,175.10602,0.202483532261614
30.593713,434.83965,174.75346,0.20211905855875
30.654382,434.05656,174.40219,0.201755068261254
30.715172,433.27217,174.0492,0.201390473707048
30.776081,432.48865,173.69575,0.201026283540024
30.837112,431.70636,173.34481,0.20066266509281
30.898264,430.92891,172.98961,0.200301296339808
30.959537,430.14881,172.6404,0.199938695832744
31.020932,429.37645,172.28369,0.199579692977166
31.082448,428.59871,171.93098,0.199218189428436
31.144086,427.82842,171.57602,0.198860148735465
31.205847,427.05103,171.22383,0.198498807871234
31.26773,426.27848,170.87096,0.198139716701214
31.329735,425.50961,170.51692,0.197782336042495
31.391864,424.73868,170.16054,0.197423997869298
31.454116,423.97206,169.80705,0.1970676630395
31.516491,423.21232,169.4498,0.196714526122134
31.57899,422.44086,169.09979,0.196355941598124
31.641613,421.68068,168.74289,0.196002600163103
31.70436,420.91413,168.3905,0.195646297870204
31.767232,420.15411,168.0373,0.195293030805239
31.830228,419.3933,167.67976,0.19493939653812
31.893349,418.63446,167.3248,0.194586677952323
31.956596,417.88094,166.97096,0.194236432170906
32.019967,417.12332,166.6153,0.19388428065679
32.083465,416.37234,166.2629,0.193535215500021
32.147088,415.6181,165.90783,0.19318463505335
32.210838,414.8621,165.55287,0.192833236536057
32.274714,414.11464,165.19572,0.192485807520533
32.338716,413.36632,164.84076,0.192137978765954
32.402846,412.61667,164.48727,0.191789531810281
32.467103,411.8732,164.13054,0.191443957398043
32.531487,411.12377,163.77756,0.191095612701197
32.595998,410.37807,163.42287,0.190749001756295
32.660638,409.64042,163.06489,0.190406132554865
32.725406,408.89451,162.71371,0.190059423999264
32.790302,408.1527,162.35931,0.189714621176362
32.855328,407.41632,162.00253,0.189372342287256
32.920482,406.68017,161.64852,0.189030170305105
32.985765,405.94113,161.29587,0.188686655013808
33.051177,405.20524,160.93826,0.188344603883
33.11672,404.4715,160.5848,0.188003552099827
33.182392,403.73417,160.23082,0.187660831638509
33.248195,403.01173,159.8726,0.187325032240582
33.314128,402.27254,159.5225,0.186981447227356
33.380192,401.54513,159.16686,0.186643337709546
33.446386,400.81779,158.80941,0.186305260728636
33.512713,400.39522,158.45167,0.186108844761106
33.57917,400.03086,158.09165,0.185939485549782
33.64576,399.66204,157.73039,0.185768053273131
33.712481,399.62822,157.35911,0.185752333302423
33.779335,399.72226,156.97649,0.185796044303172
33.846321,399.80812,156.59986,0.185835953134779
33.91344,399.70176,156.23365,0.185786515639674
33.980693,399.35811,155.88211,0.185626782702547
34.048078,399.00747,155.53546,0.185463800723574
34.115598,398.67429,155.18439,0.185308934377024
34.183251,398.44334,154.81605,0.185201585848494
34.251038,398.2093,154.44734,0.185092801048246
34.31896,397.97897,154.07978,0.184985740703685
34.387017,397.83851,153.71287,0.184920453090273
34.455208,397.73478,153.33907,0.184872238052973
34.523535,397.62113,152.97297,0.184819412072166
34.591997,397.46644,152.60218,0.184747510171848
34.660595,397.25111,152.23461,0.184647422020091
34.729329,397.02959,151.87225,0.184544456676769
34.798199,396.83841,151.49944,0.184455593755425
34.867206,396.95655,151.13111,0.184510506745945
34.936349,397.08369,150.7536,0.184569603052147
35.00563,397.20512,150.38252,0.184626045276955
35.075048,397.0334,150.02595,0.184546227613741
35.144604,396.71159,149.68203,0.184396646189336
35.214298,396.39271,149.33721,0.184248426666592
35.28413,396.19727,148.98156,0.184157583642492
35.3541,396.33578,148.6074,0.184221964870839
35.42421,396.47892,148.23074,0.184288498182698
35.494458,396.6211,147.85717,0.184354585274218
35.564845,396.57151,147.4979,0.184331535204809
35.635373,396.48746,147.14425,0.184292467684467
35.70604,396.40599,146.78737,0.184254599381288
35.776847,396.39899,146.43263,0.184251345691313
35.847794,396.53408,146.07334,0.184314137259701
35.918882,396.67457,145.71385,0.184379438817498
35.990112,396.81496,145.35575,0.184444693894009
36.061482,396.94867,145.00532,0.184506844020659
36.132994,397.08352,144.65943,0.184569524033962
36.204648,397.20945,144.31527,0.184628057916611
36.276444,397.30629,143.97121,0.18467307039335
36.348382,397.30876,143.63413,0.184674218481099
36.420463,397.31452,143.29664,0.184676895803135
36.492687,397.32345,142.95885,0.184681046581917
36.565054,397.57021,142.63267,0.184795743801662
36.637565,397.87161,142.3118,0.184935838395726
36.710219,398.18413,141.98665,0.185081101708722
36.783017,398.30699,141.66495,0.18513820861591
36.85596,397.73905,141.35459,0.184874222803858
36.929048,397.18677,141.03671,0.184617515961092
37.00228,396.62894,140.72356,0.184358229406989
37.075658,396.62371,140.38714,0.184355798435765
37.149181,396.95075,140.04206,0.184507810831394
37.22285,397.28344,139.69515,0.184662449419646
37.296665,397.61757,139.34796,0.184817757338407
37.370626,397.34819,139.04637,0.184692546051914
37.444735,397.08211,138.73961,0.184568868647839
37.51899,396.81112,138.43465,0.184442909012652
37.593392,396.63799,138.11538,0.184362435963314
37.667942,396.6327,137.78261,0.184359977103319
37.742639,396.61773,137.44708,0.184353018854901
37.817485,396.61138,137.10854,0.184350067293281
37.89248,396.57888,136.78521,0.18433496087554
37.967622,396.54475,136.46248,0.184319096812848
38.042914,396.50174,136.13965,0.184299105212016
38.118356,396.46341,135.82112,0.184281288935339
38.193947,396.40286,135.50085,0.184253144517056
38.269687,396.34152,135.18386,0.184224632896618
38.345578,396.28062,134.86704,0.184196325793836
38.42162,396.21723,134.55027,0.184166861307049
38.497812,396.14034,134.2391,0.184131121846739
38.574156,396.06234,133.92728,0.184094866444161
38.65065,395.98556,133.61529,0.184059178113264
38.727297,395.72317,133.29308,0.183937215868618
38.804095,395.28095,132.96298,0.183731666328515
38.881046,394.8328,132.63485,0.183523360448191
38.958149,394.3912,132.30443,0.183318099092058
39.035406,394.54863,131.97497,0.183391274579594
39.112815,394.92639,131.64394,0.183566862283156
39.190378,395.29956,131.31408,0.18374031649572
39.268095,395.67344,130.98298,0.18391410072541
39.345966,395.51959,130.67006,0.18384258926789
39.423991,395.32513,130.35524,0.183752201760386
39.502171,395.12916,130.04159,0.183661112385473
39.580506,394.96985,129.72671,0.183587063049772
39.658997,395.26486,129.41704,0.183724187489701
39.737643,395.56307,129.10606,0.183862799330762
39.816445,395.85421,128.79458,0.183998124944949
39.895403,396.03607,128.49099,0.184082655810498
39.974518,395.80763,128.21272,0.18397647396223
40.05379,395.57109,127.93306,0.183866527129848
40.133219,395.33273,127.65623,0.183755734338073
40.212805,395.13513,127.36283,0.183663887318209
40.292549,395.00439,127.05711,0.183603117685734
40.372452,394.8785,126.74679,0.183544602395599
40.452513,394.75078,126.43907,0.183485236497942
40.532732,394.76883,126.1396,0.183493626369949
40.613111,395.00824,125.85631,0.18360490721522
40.693649,395.24804,125.57479,0.183716369337505
40.774347,395.48469,125.29201,0.1838263672993
40.855205,395.46952,125.01955,0.183819316088312
40.936223,395.15132,124.74701,0.183671412638308
41.017402,394.82449,124.47875,0.183519497853378
41.098742,394.4973,124.20886,0.183367415735821
41.180243,394.22229,123.93715,0.183239587552963
41.261906,393.99492,123.66179,0.183133903054448
41.343731,393.77137,123.38517,0.183029994141034
41.425718,393.54746,123.11475,0.182925917894993
41.507867,393.25183,122.83323,0.182788505271094
41.59018,392.8649,122.55344,0.182608655233665
41.672655,392.47009,122.26979,0.18242514247095
41.755295,392.07609,121.98229,0.182242006206646
41.838098,391.8505,121.71134,0.182137149075011
41.921065,391.90379,121.44934,0.182161918951977
42.004197,391.9505,121.19125,0.182183630360367
42.087494,391.99089,120.93178,0.182202404151522
42.170956,391.82269,120.66949,0.182124222629553
42.254583,391.11398,120.4067,0.181794805112105
42.338376,390.40677,120.14208,0.181466084813937
42.422336,389.69671,119.87657,0.181136039799136
42.506462,389.0217,119.6066,0.180822286474852
42.590754,388.56599,119.30891,0.180610466609355
42.675214,388.10244,119.01429,0.180395002611086
42.759842,387.64075,118.71505,0.180180403164725
42.844637,387.17367,118.41892,0.179963298377083
42.9296,387.18752,118.16847,0.179969736035105
43.014732,387.19914,117.91773,0.179975137160463
43.100033,387.19849,117.6642,0.179974835032108
43.185503,387.18653,117.41825,0.17996927587038
43.271142,386.69873,117.15339,0.179742540160412
43.356951,386.10301,116.89171,0.179465641847287
43.442931,385.51331,116.62552,0.179191541707541
43.52908,384.92153,116.35669,0.17891647475706
43.615401,384.44237,116.09628,0.178693755030147
43.701893,384.04985,115.83929,0.178511306688866
43.788556,383.64297,115.58396,0.178322183635009
43.875391,383.23845,115.32508,0.178134157539485
43.962399,382.75408,115.06322,0.177909016137605
44.049579,382.107,114.79694,0.177608245036322
44.136932,381.46574,114.53177,0.177310179145846
44.224458,380.81237,114.26415,0.177006484371714
44.312157,380.18058,113.99771,0.176712820258961
44.400031,379.95931,113.7519,0.176609971118853
44.488079,379.73261,113.50867,0.176504598044951
44.576301,379.49853,113.26121,0.176395794652189
44.664699,379.26647,113.01586,0.176287930181391
44.753271,378.68853,112.78088,0.176019296240803
44.84202,377.97104,112.55123,0.1756857976665
44.930944,377.2579,112.31858,0.17535432102811
45.020045,376.53827,112.08729,0.175019827754301
45.109322,375.71119,111.85051,0.174635390339376
45.198776,374.67716,111.6007,0.174154759904407
45.288408,373.64658,111.35178,0.173675733073782
45.378218,372.61021,111.10794,0.173194014976735
45.468205,371.57945,110.85746,0.172714904479797
45.558371,370.67994,110.60579,0.172296800669888
45.648716,369.78538,110.35644,0.171880997683605
45.73924,368.89891,110.10412,0.171468955033307
45.829944,368.00542,109.85207,0.171053649396778
45.920827,366.96057,109.59277,0.170567989686732
46.011891,365.75995,109.329,0.170009926078488
46.103135,364.54727,109.0652,0.169446256827229
46.19456,363.35105,108.7962,0.16889023839554
46.286167,362.15131,108.5308,0.168332583822607
46.377955,361.09793,108.26057,0.167842959258921
46.469925,360.04942,107.99157,0.167355598333832
46.562077,358.9977,107.72252,0.166866745359483
46.654413,357.95186,107.45191,0.166380625484713
46.746931,356.79627,107.17229,0.165843492399264
46.839633,355.49449,106.88662,0.165238408322753
46.932519,354.20439,106.59676,0.164638753260372
47.025588,352.91489,106.30926,0.164039377085702
47.118843,351.62803,106.02057,0.163441228016967
47.212282,350.34405,105.72991,0.162844417609249
47.305907,349.06173,105.4399,0.162248378790868
47.399717,347.78281,105.14689,0.16165392033619
47.493714,346.51002,104.85496,0.161062311184304
47.587896,345.30726,104.55939,0.160503252876552
47.682266,344.27386,104.2617,0.160022915273681
47.776823,343.23938,103.96409,0.159542075672927
47.871567,342.2112,103.66275,0.159064164393151
47.966499,341.18024,103.36174,0.158584960933642
48.061619,339.8543,103.05175,0.157968646978589
48.156928,338.36585,102.73166,0.157276796286703
48.252426,336.88213,102.41334,0.156587144159615
48.348113,335.39815,102.09705,0.155897371181185
48.44399,333.91916,101.77567,0.155209917618894
48.540058,332.95375,101.45968,0.154761182641936
48.636315,332.01606,101.14201,0.154325332277279
48.732764,331.08205,100.82599,0.153891192423922
48.829404,330.15465,100.50766,0.153460124983528
48.926235,329.14333,100.18642,0.152990050448463
49.023259,327.83436,99.861517,0.152381624367535
49.120475,326.53055,99.534772,0.151775596720931
49.217884,325.22832,99.208473,0.151170303478636
49.315485,323.93295,98.879811,0.150568198852517
49.413281,322.76315,98.553466,0.150024460776419
49.51127,321.77754,98.228204,0.149566336579819
49.609454,320.79224,97.906127,0.149108356475203
49.707832,319.80935,97.580597,0.148651496569565
49.806406,318.82692,97.255473,0.148194850477839
49.905175,317.60591,96.91845,0.147627309335511
50.00414,316.21916,96.579505,0.146982730110832
50.103301,314.84612,96.238886,0.146344523470376
50.202658,313.47724,95.891394,0.145708250451391
50.302213,312.11038,95.548748,0.145072916354371
50.401965,311.08098,95.205331,0.144594438002913
50.501915,310.19133,94.865247,0.144180917247741
50.602064,309.30136,94.525217,0.143767247752456
50.70241,308.4125,94.182093,0.143354094199438
50.802956,307.52611,93.838529,0.142942088734168
50.903701,306.40979,93.490627,0.142423208849479
51.004646,305.22399,93.142107,0.141872033767724
51.105792,304.04691,92.795084,0.141324911854052
51.207137,302.86389,92.445261,0.140775028952031
51.308684,301.69393,92.0955,0.140231216505876
51.410432,300.57225,91.749654,0.139709845224292
51.512382,299.47652,91.402405,0.139200535836258
51.614534,298.37972,91.055202,0.13869072909847
51.716888,297.28848,90.709688,0.138183506720148
51.819446,296.20238,90.361368,0.137678673479893
51.922207,295.23989,90.016222,0.137231295756468
52.025172,294.30278,89.668453,0.136795714983266
52.128341,293.37044,89.321531,0.136362351367375
52.231714,292.43587,88.97376,0.135927951218821
52.335293,291.50579,88.625852,0.135495638079979
52.439076,290.28878,88.275147,0.134929956189064
52.543066,288.96602,87.919544,0.134315120338886
52.647262,287.64699,87.564232,0.133702018240651
52.751665,286.32472,87.211702,0.13308741014877
52.856274,285.01229,86.856994,0.132477375815369
52.961091,283.87677,86.499744,0.131949571523891
53.066116,282.86123,86.144806,0.131477535478584
53.171349,281.84889,85.788654,0.131006986834408
53.276791,280.83766,85.433805,0.1305369541325
53.382442,279.82588,85.077776,0.130066665783522
53.488302,278.71775,84.719004,0.129551592716104
53.594373,277.46317,84.360766,0.128968447806281
53.700654,276.21479,83.999716,0.12838818473615
53.807145,274.96189,83.641124,0.127805820711921
53.913848,273.71972,83.281817,0.127228444129611
54.020762,272.51042,82.920669,0.126666345945798
54.127888,271.40986,82.556974,0.126154791511681
54.235227,270.31307,82.195204,0.125644989422021
54.342779,269.21657,81.831015,0.12513532212809
54.450543,268.12746,81.469813,0.124629089801146
54.558522,267.03201,81.106184,0.124119910560711
54.666715,265.90615,80.745049,0.123596596361399
54.775122,264.77859,80.382361,0.123072491980235
54.883744,263.65577,80.020281,0.122550590811998
54.992582,262.5329,79.657167,0.122028666403118
55.101635,261.41057,79.298208,0.121506992993179
55.210905,260.13341,78.921301,0.120913352609122
55.320391,258.72056,78.541309,0.120256641768966
55.430095,257.31243,78.155499,0.119602124845479
55.540016,255.90315,77.775027,0.11894707338721
55.650155,254.49809,77.393711,0.118293983439183
55.760512,253.24567,77.01642,0.117711842525124
55.871089,252.87969,76.65267,0.117541730316977
55.981884,252.51408,76.287205,0.117371790089586
56.0929,252.14963,75.924008,0.117202389045105
56.204135,251.78336,75.561523,0.11703214204123
56.315591,251.41768,75.20054,0.116862169276939
56.427268,250.46272,74.838214,0.116418291594301
56.539167,249.23962,74.476723,0.115849778993108
56.651287,248.01909,74.116578,0.115282460960949
56.76363,246.80142,73.753902,0.114716472293552
56.876195,245.5835,73.395682,0.11415036742294
56.988984,244.45655,73.037445,0.113626546577618
57.101996,243.74814,72.682204,0.113297268504025
57.215233,243.04931,72.328523,0.11297244333757
57.328694,242.34527,71.974799,0.112645196496148
57.44238,241.64644,71.623091,0.112320371329692
57.556292,240.94731,71.273299,0.111995406719381
57.670429,240.07419,70.918178,0.111589569320678
57.784793,239.09017,70.564056,0.111132184176515
57.899384,238.11398,70.210444,0.110678438516996
58.014201,237.13536,69.85703,0.110223563362242
58.129247,236.1608,69.506714,0.109770575347674
58.24452,235.18655,69.155978,0.109317731425091
58.360023,234.38566,68.802809,0.108945467458801
58.475754,233.58502,68.453274,0.108573319695724
58.591715,232.79382,68.102594,0.108205559765985
58.707905,232.00422,67.75573,0.107838543536812
58.824327,231.21385,67.405679,0.107471169401742
58.940979,230.4495,67.060668,0.107115889697121
59.057862,229.76873,66.722227,0.106799459050801
59.174977,229.10377,66.382076,0.106490377095696
59.292325,228.43702,66.043441,0.106180463125583
59.409905,227.76602,65.706952,0.105868573700842
59.527718,227.10273,65.370965,0.105560267983203
